	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
699	[-0.9747476577758789, -16.78133773803711, -5.900303840637207, -4.993628025054932, -0.9595251083374023, -11.9981050491333]	[-0.9747476577758789, -16.78133773803711, -5.900303840637207, -5.60060977935791, -0.7840919494628906, -12.387747764587402]	41.60764694213867	42.428836822509766	0.8211898803710938
700	[-1.5083274841308594, -15.80879020690918, -11.622223854064941, -2.2463598251342773, -0.04601287841796875, -2.6092185974121094, -9.813070297241211]	[-1.5083274841308594, -15.80879020690918, -11.622223854064941, -2.2463598251342773, -4.449928283691406, -2.5835723876953125, -10.086084365844727]	43.65400314331055	48.3052864074707	4.651283264160156
701	[-0.9259748458862305, -17.918655395507812, -11.53734302520752, -5.053025245666504, -0.7543735504150391, -13.348793029785156]	[-0.9259748458862305, -17.918655395507812, -11.53734302520752, -8.36758041381836, -1.136526107788086, -13.420132637023926]	49.53816223144531	53.30621337890625	3.7680511474609375
702	[-1.835536003112793, -16.211721420288086, -8.319988250732422, -2.636660575866699, -1.7631149291992188, -10.7920560836792]	[-1.3073959350585938, -16.45555305480957, -6.711155891418457, -6.124950408935547, -1.046722412109375, -10.02408218383789]	41.559078216552734	41.66986083984375	0.11078262329101562
703	[-0.9506349563598633, -15.727124214172363, -11.005136489868164, -1.6518354415893555, -4.64849853515625, -9.616631507873535]	[-0.9506349563598633, -15.727124214172363, -11.005136489868164, -1.4184494018554688, -3.8155174255371094, -10.070585250854492]	43.5998649597168	42.987449645996094	-0.6124153137207031
704	[-0.32018375396728516, -17.302892684936523, -10.323155403137207, -7.684183597564697, -1.0908164978027344, -12.341259956359863]	[-0.32018375396728516, -17.302892684936523, -10.323155403137207, -9.321098327636719, -0.9525337219238281, -12.44870376586914]	49.06249237060547	50.6685676574707	1.6060752868652344
705	[-0.7131681442260742, -15.914907455444336, -9.192567825317383, -3.8981170654296875, -0.25205516815185547, -13.375805854797363]	[-0.7131681442260742, -15.914907455444336, -9.192567825317383, -7.191666126251221, -0.2291698455810547, -13.421939849853516]	43.34661865234375	46.663421630859375	3.316802978515625
706	[-1.66278076171875, -15.132301330566406, -10.359565734863281, -1.277700424194336, -1.9596481323242188, -10.11109733581543]	[-1.66278076171875, -15.132301330566406, -10.359565734863281, -8.278299331665039, -1.891448974609375, -10.139883041381836]	40.50309753417969	47.46427917480469	6.961181640625
707	[-0.4736747741699219, -16.396787643432617, -7.4499616622924805, -5.844518184661865, -0.2843799591064453, -10.221048355102539]	[-0.4736747741699219, -16.396787643432617, -7.4499616622924805, -7.760758876800537, -0.4933338165283203, -10.35171127319336]	40.67036819458008	42.92622756958008	2.255859375
708	[-0.9085350036621094, -17.20310401916504, -9.933226585388184, -7.491774559020996, -1.777444839477539, -9.14132022857666]	[-0.9085350036621094, -17.20310401916504, -9.933226585388184, -12.439813613891602, -1.8460617065429688, -10.374197959899902]	46.455406188964844	52.70494079589844	6.249534606933594
709	[-1.759932518005371, -16.690580368041992, -10.371447563171387, -2.553987503051758, -1.0676651000976562, -10.119107246398926]	[-1.759932518005371, -16.690580368041992, -10.371447563171387, -2.791529655456543, -1.0841312408447266, -10.642683029174805]	42.562721252441406	43.34030532836914	0.7775840759277344
710	[-1.1679601669311523, -16.950626373291016, -8.62845230102539, -5.59224796295166, -1.2347793579101562, -11.439655303955078]	[-1.1679601669311523, -16.950626373291016, -8.62845230102539, -8.16668701171875, -1.0873851776123047, -11.600517272949219]	45.01372146606445	47.601627349853516	2.5879058837890625
711	[-0.7867794036865234, -17.050758361816406, -9.261188507080078, -5.050336837768555, -2.54049015045166, -10.384424209594727]	[-0.7867794036865234, -17.050758361816406, -9.261188507080078, -6.570834636688232, -3.210695266723633, -10.536890029907227]	45.073974609375	47.41714859008789	2.3431739807128906
712	[-1.654052734375, -16.905742645263672, -8.660670280456543, -1.8262968063354492, -2.441455841064453, -11.277234077453613]	[-1.654052734375, -16.905742645263672, -8.660670280456543, -4.162990570068359, -1.8269100189208984, -11.677240371704102]	42.76545333862305	44.88760757446289	2.1221542358398438
713	[-1.562026023864746, -14.366194725036621, -12.055909156799316, -1.3259296417236328, -2.322336196899414, -11.363653182983398]	[-1.562026023864746, -14.366194725036621, -12.055909156799316, -7.145143508911133, -3.2962265014648438, -11.735642433166504]	42.99604797363281	50.16114044189453	7.165092468261719
714	[-0.7419061660766602, -16.557079315185547, -8.53435230255127, -8.253166198730469, -0.2830066680908203, -8.793203353881836]	[-0.7419061660766602, -16.557079315185547, -8.53435230255127, -10.571572303771973, -0.2609748840332031, -9.625655174255371]	43.16271209716797	46.29153823852539	3.128826141357422
715	[-0.47058773040771484, -16.03390121459961, -10.29686450958252, -1.5086631774902344, -0.8587188720703125, -12.186142921447754]	[-0.47058773040771484, -16.03390121459961, -10.29686450958252, -3.788029670715332, -1.3606624603271484, -12.043527603149414]	41.35487747192383	43.99357223510742	2.6386947631835938
716	[-0.9796857833862305, -16.76337432861328, -11.508275985717773, -6.2119598388671875, -0.1329212188720703, -1.770090103149414, -9.225263595581055]	[-0.9796857833862305, -16.76337432861328, -11.508275985717773, -6.2119598388671875, -3.152318000793457, -1.5483627319335938, -9.550472259521484]	46.59156799316406	49.714447021484375	3.1228790283203125
717	[-0.7736396789550781, -17.226621627807617, -10.99777603149414, -8.872045516967773, -0.1748676300048828, -11.412795066833496]	[-0.7736396789550781, -17.226621627807617, -10.99777603149414, -14.500532150268555, -0.7488842010498047, -11.497537612915039]	49.45774841308594	55.7449951171875	6.2872467041015625
718	[-1.477005958557129, -16.64297866821289, -12.894553184509277, -0.8786983489990234, -3.7716064453125, -8.607686996459961]	[-1.477005958557129, -16.64297866821289, -12.894553184509277, -5.527837753295898, -3.987238883972168, -8.48575210571289]	44.27252960205078	49.01536560058594	4.742835998535156
719	[-1.8161144256591797, -15.692216873168945, -10.674945831298828, -0.9375200271606445, -1.9801931381225586, -10.35139274597168]	[-1.8161144256591797, -15.692216873168945, -10.674945831298828, -4.913919448852539, -3.0067596435546875, -9.891535758972168]	41.4523811340332	45.99549102783203	4.543109893798828
720	[-2.457101821899414, -16.533266067504883, -11.868858337402344, -6.236004829406738, -1.6825408935546875, -11.833479881286621]	[-2.457101821899414, -16.533266067504883, -11.868858337402344, -11.921993255615234, -2.0254478454589844, -11.883733749389648]	50.61125183105469	56.69040298461914	6.079151153564453
721	[-1.3002052307128906, -16.235801696777344, -10.521064758300781, -6.754703521728516, -0.27674102783203125, -10.135941505432129]	[-1.3002052307128906, -16.235801696777344, -10.521064758300781, -11.62531852722168, -0.40055084228515625, -10.203307151794434]	45.224456787109375	50.28624725341797	5.061790466308594
722	[-2.72189998626709, -16.064430236816406, -10.515534400939941, -0.8478822708129883, -1.5247879028320312, -11.385234832763672]	[-2.72189998626709, -16.064430236816406, -10.515534400939941, -2.44442081451416, -1.223257064819336, -11.23231029510498]	43.05976867675781	44.20185089111328	1.1420822143554688
723	[-1.9124259948730469, -16.596166610717773, -7.646625518798828, -7.3097124099731445, -1.9787406921386719, -10.673667907714844]	[-1.9124259948730469, -16.596166610717773, -7.646625518798828, -7.392931938171387, -1.6115703582763672, -10.517707824707031]	46.11733627319336	45.67742919921875	-0.4399070739746094
724	[-2.048516273498535, -14.821436882019043, -13.618291854858398, -1.0551738739013672, -0.6086769104003906, -10.71916675567627]	[-2.048516273498535, -14.821436882019043, -13.618291854858398, -6.325789451599121, -0.6601371765136719, -10.648426055908203]	42.87126159667969	48.122596740722656	5.251335144042969
725	[-2.3899526596069336, -16.269054412841797, -10.019932746887207, -2.1988658905029297, -0.157196044921875, -10.619487762451172]	[-2.3899526596069336, -16.269054412841797, -10.019932746887207, -5.142327308654785, -0.27494049072265625, -10.487529754638672]	41.65448760986328	44.583736419677734	2.929248809814453
726	[-1.759932518005371, -16.690580368041992, -10.371447563171387, -2.553987503051758, -1.0676651000976562, -10.119107246398926]	[-1.759932518005371, -16.690580368041992, -10.371447563171387, -2.791529655456543, -1.0841312408447266, -10.642683029174805]	42.562721252441406	43.34030532836914	0.7775840759277344
727	[-1.1942939758300781, -17.101272583007812, -10.17605972290039, -0.9763450622558594, -1.0582752227783203, -12.72712516784668]	[-1.1942939758300781, -17.101272583007812, -10.17605972290039, -4.089641571044922, -1.2938117980957031, -12.739034652709961]	43.23337173461914	46.5941162109375	3.3607444763183594
728	[-0.6423959732055664, -17.0933837890625, -10.782025337219238, -0.6409931182861328, -2.3429222106933594, -12.583169937133789]	[-0.6423959732055664, -17.0933837890625, -10.782025337219238, -2.7260189056396484, -1.9612693786621094, -12.92165756225586]	44.08489227294922	46.126747131347656	2.0418548583984375
729	[-2.6963109970092773, -15.819486618041992, -13.35546588897705, -7.62324333190918, -0.6188497543334961, -8.992717742919922]	[-2.6963109970092773, -15.819486618041992, -13.35546588897705, -10.525226593017578, -0.9738130569458008, -9.234050750732422]	49.10607147216797	52.60435485839844	3.4982833862304688
730	[-0.36177825927734375, -16.28711700439453, -9.560749053955078, -3.1758995056152344, -0.615814208984375, -8.979055404663086]	[-0.36177825927734375, -16.28711700439453, -9.560749053955078, -3.974149703979492, -0.8258419036865234, -9.090618133544922]	38.980411529541016	40.100257873535156	1.1198463439941406
731	[-1.2905864715576172, -17.022737503051758, -8.226858139038086, -11.308789253234863, -1.2040290832519531, -9.94853401184082]	[-0.6335353851318359, -17.574953079223633, -8.954769134521484, -6.454693794250488, -1.6885862350463867, -0.5821685791015625, -10.525384902954102]	49.00153350830078	46.41408920288086	-2.587444305419922
732	[-1.544569969177246, -15.307426452636719, -7.140593528747559, -14.201340675354004, -1.138991355895996, -9.623473167419434]	[-1.544569969177246, -15.307426452636719, -7.140593528747559, -14.201340675354004, -6.312403678894043, -2.1249876022338867, -10.43865966796875]	48.95639419555664	57.06998062133789	8.11358642578125
733	[-0.9804544448852539, -16.36858558654785, -8.900186538696289, -4.955239295959473, -3.037308692932129, -10.803033828735352]	[-0.9804544448852539, -16.36858558654785, -8.900186538696289, -8.134605407714844, -4.097658157348633, -11.02280044555664]	45.04480743408203	49.50428771972656	4.459480285644531
734	[-1.0612096786499023, -16.795846939086914, -12.282753944396973, -2.4650096893310547, -3.90777587890625, -9.561320304870605]	[-1.0612096786499023, -16.795846939086914, -12.282753944396973, -6.075179100036621, -3.7292747497558594, -10.65022087097168]	46.07391357421875	50.594486236572266	4.520572662353516
735	[-1.1073760986328125, -15.96926212310791, -11.605178833007812, -0.6946945190429688, -0.19820594787597656, -11.644783020019531]	[-1.1073760986328125, -15.96926212310791, -11.605178833007812, -5.650157928466797, -0.2898578643798828, -11.57470417022705]	41.21950149536133	46.196537017822266	4.9770355224609375
736	[-1.0225324630737305, -16.397123336791992, -8.231311798095703, -3.1344594955444336, -0.2807331085205078, -8.051786422729492]	[-1.0225324630737305, -16.397123336791992, -8.231311798095703, -8.910930633544922, -0.15799522399902344, -8.312530517578125]	37.11794662475586	43.03242492675781	5.914478302001953
737	[-0.8750991821289062, -15.561237335205078, -10.455766677856445, -4.64729118347168, -0.1381855010986328, -12.94786262512207]	[-0.8750991821289062, -15.561237335205078, -10.455766677856445, -9.182872772216797, -0.09065437316894531, -13.264154434204102]	44.62544250488281	49.42978286743164	4.804340362548828
738	[-1.2925386428833008, -16.183605194091797, -11.089056015014648, -6.661134719848633, -1.663283348083496, -9.338129997253418]	[-0.8117885589599609, -17.063051223754883, -11.769664764404297, -4.740694999694824, -1.1782541275024414, -9.214558601379395]	46.227745056152344	44.778011322021484	-1.4497337341308594
739	[-2.0222177505493164, -16.503353118896484, -12.511152267456055, -1.0064802169799805, -1.3229389190673828, -10.030107498168945]	[-2.0222177505493164, -16.503353118896484, -12.511152267456055, -3.972675323486328, -1.4796714782714844, -9.980568885803223]	43.3962516784668	46.46963882446289	3.0733871459960938
740	[-1.4955272674560547, -16.740615844726562, -12.344134330749512, -1.8357067108154297, -3.768627166748047, -10.702530860900879]	[-1.4955272674560547, -16.740615844726562, -12.344134330749512, -5.059771537780762, -3.490131378173828, -10.903887748718262]	46.88714599609375	50.0340690612793	3.146923065185547
741	[-0.9524145126342773, -16.444684982299805, -11.209470748901367, -5.7069830894470215, -1.0879030227661133, -11.475001335144043]	[-0.9524145126342773, -16.444684982299805, -11.209470748901367, -9.269137382507324, -0.26900672912597656, -11.37649917602539]	46.8764533996582	49.52121353149414	2.6447601318359375
742	[-1.0892934799194336, -15.641851425170898, -11.312532424926758, -3.686091423034668, -1.230804443359375, -10.529350280761719]	[-1.0892934799194336, -15.641851425170898, -11.312532424926758, -4.616543769836426, -1.4641265869140625, -10.323431968688965]	43.489925384521484	44.44778060913086	0.957855224609375
743	[-1.1497573852539062, -16.563129425048828, -11.296459197998047, -7.776556015014648, -1.8513097763061523, -11.801929473876953]	[-1.1497573852539062, -16.563129425048828, -11.296459197998047, -10.036145210266113, -2.348526954650879, -12.388463973999023]	50.43914031982422	53.7824821472168	3.343341827392578
744	[-1.2872695922851562, -16.421131134033203, -11.03327465057373, -3.7052688598632812, -1.7369346618652344, -13.202194213867188]	[-1.2872695922851562, -16.421131134033203, -11.03327465057373, -8.033876419067383, -1.6729202270507812, -12.63016414642334]	47.38607406616211	51.078636169433594	3.6925621032714844
745	[-0.9391565322875977, -16.29654884338379, -11.844474792480469, -7.754458427429199, -0.8608827590942383, -11.18796157836914]	[-0.9391565322875977, -16.29654884338379, -11.844474792480469, -12.299372673034668, -0.3484611511230469, -11.206796646118164]	48.88348388671875	52.934810638427734	4.051326751708984
746	[-0.6428155899047852, -16.82264518737793, -11.526158332824707, -4.526679992675781, -0.13025856018066406, -10.140551567077637]	[-0.6428155899047852, -16.82264518737793, -11.526158332824707, -7.730815887451172, -0.14990234375, -10.117057800292969]	43.78910827636719	46.98939514160156	3.200286865234375
